url,title,category,description,publisher,cover type/page num.,ISBN-10,ISBN-13,best bellers rank,review score,num. of reviews,frequently bought togheter
https://www.amazon.com.br/pacto-branquitude-Cida-Bento/dp/6559212327/,O pacto da branquitude,"['Livros', 'Administração, Negócios e Economia', 'Gestão e Liderança']","Neste livro poderoso, Cida Bento ― eleita em 2015 pela The Economist uma das cinquenta pessoas mais influentes do mundo no campo da diversidade ― denuncia e questiona a universalidade da branquitude e suas consequências nocivas para qualquer alteração substantiva na hierarquia das relações sociais.Diante de dezenas de recusas em processos seletivos, Cida Bento identificou um padrão: por mais qualificada que fosse, ela nunca era a escolhida para as vagas. O mesmo ocorria com seus irmãos, que, como ela, também tinham ensino superior completo. Por outro lado, pessoas brancas com currículos equivalentes ― quando não inferiores ― eram contratadas.Em suas pesquisas de mestrado e doutorado, a autora se dedicou a investigar esse modelo, que se repetia nas mais diversas esferas corporativas, e a desmistificar a falácia do discurso meritocrático. O que encontrou foi um acordo não verbalizado de autopreservação, que atende a interesses de determinados grupos e perpetua o poder de pessoas brancas. A esse fenômeno, Cida Bento deu o nome de “pacto narcísico da branquitude”.Neste livro, a cofundadora do Centro de Estudos das Relações de Trabalho e Desigualdades (Ceert) reúne sua experiência para apresentar evidências desse acordo tácito e nos convidar a deslocar nosso olhar para aqueles que, a fim de se manter no centro, impelem todos os outros à margem.",Editora : Companhia das Letras; 1ª edição (21 março 2022),Capa comum : 152 páginas,ISBN-10 : 6559212327,ISBN-13 : 978-6559212323,Ranking dos mais vendidos: Nº 63 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",2.483 avaliações de clientes,"['Tornar-se negro: Ou As vicissitudes da identidade do negro brasileiro em ascensão social', 'Como ser um educador antirracista: Para familiares e professores', 'Por um feminismo afro-latino-americano', 'Pequeno manual antirracista', 'Pele negra, máscaras brancas', 'Racismo, sexismo e desigualdade no Brasil']"
https://www.amazon.com.br/Em-busca-mim-Viola-Davis/dp/6557121383/,Em busca de mim,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","A internacionalmente aclamada atriz Viola Davis narra em sua biografia, Em busca de mim, tudo o que viveu desde a infância difícil até o estrelato. Nesta biografia você vai conhecer uma garotinha chamada Viola, que fugia de seu passado até tomar a transformadora decisão de parar de fugir para sempre. Em busca de mim conta a minha história, de um apartamento caindo aos pedaços na cidade de Central Falls, em Rhode Island, para os palcos de Nova York e além. Este é o caminho que percorri em busca de propósito e força, mas também para me fazer ser ouvida em um mundo que não me percebia.Enquanto escrevia Em busca de mim, pensei no quanto nossas histórias nem sempre recebem a devida atenção. São reinventadas para serem encaixadas em um mundo louco, competitivo e crítico. Escrevi este livro para aqueles que se sentem excluídos, que estão em busca de uma forma de entender e superar um passado complicado e encontrar autoaceitação no lugar da vergonha.Escrevi para quem precisa se lembrar de que a vida só vale a pena ser vivida se a encararmos com honestidade radical e coragem de abandonar as máscaras e apenas ser... você.Em busca de mim é uma reflexão profunda, uma promessa e uma declaração de amor a mim mesma. Espero que minha história o inspire a revolucionar sua vida de forma criativa e a redescobrir quem você era antes que o mundo tentasse defini-lo. “Desde a primeira página fica evidente que Viola Davis trará um relato muito mais íntimo e visceral do que a maioria das biografias de celebridades; Em busca de mim passa a sensação de que estamos frente a frente com Viola, conversando sobre sua vida, dificuldades e tudo mais.” - USA Today“Uma narrativa de tribulações e sucesso... A belíssima escrita de Viola vai inspirar a todos que desejam se livrar de antigos rótulos.” - Los Angeles Times",Editora : BestSeller; 6ª edição (25 julho 2022),Capa comum : 266 páginas,ISBN-10 : 6557121383,ISBN-13 : 978-6557121382,Ranking dos mais vendidos: Nº 64 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",8.664 avaliações de clientes,"['Minha História', 'O ano em que disse sim: Como dançar, ficar ao sol e ser a sua própria pessoa', 'A Biblioteca da Meia-Noite', 'Nossa luz interior: Superação em tempos incertos', 'Antes que o café esfrie', 'A liberdade é uma escolha: Lições práticas e inspiradoras para ajudar você a se libertar de suas prisões mentais']"
https://www.amazon.com.br/Textos-para-tocar-cicatrizes-cru%C3%A9is/dp/6588131712/,Textos para tocar cicatrizes - Textos cruéis demais,"['Livros', 'Literatura e Ficção', 'Poesia']","Igor Pires, autor best-seller e criador de Textos cruéis demais para serem lidos rapidamente, lança seu quinto livroCom mais de 1 milhão de exemplares vendidos, Igor Pires lança sua mais nova obra, Textos para tocar cicatrizes, em que se debruça nos sentimentos que perpassam os relacionamentos e faz reflexões sobre sociedade, luto e família. Nesta coletânea de textos poéticos inéditos, Igor mostra a importância de honrar as cicatrizes que adquirimos com nossas experiências e que elas são responsáveis pelas histórias que contamos.A partir de sua escrita sensível já conhecida, Igor Pires passeia pelo que nos faz mais humanos. Além dos textos, as ilustrações belíssimas de Anália Moraes completam o livro e as emoções descritas.",Editora : Alt; 1ª edição (14 novembro 2022),Capa comum : 352 páginas,ISBN-10 : 6588131712,ISBN-13 : 978-6588131718,Ranking dos mais vendidos: Nº 75 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",1.678 avaliações de clientes,"['Todas as coisas que eu te escreveria se pudesse - Textos Cruéis Demais', 'Textos cruéis demais para serem lidos rapidamente – Onde dorme o amor (TCD Livro 2)', 'O fim em doses homeopáticas - Textos cruéis demais', 'Textos cruéis demais para serem lidos rapidamente: 1', 'Coisas que guardei pra mim', 'A bruxa não vai para a fogueira neste livro']"
https://www.amazon.com.br/umdiasemreclamar-Descubra-gratid%C3%A3o-pode-mudar/dp/6587885047/,#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"['Livros', 'Educação, Referência e Didáticos', 'Escolas e Ensino']","DESCUBRA O PODER DA GRATIDÃO E MUDE A SUA VIDA EM 24 HORASQuantas vezes você reclamou de algo hoje? Já parou pra pensar como é difícil ser grato e como focamos muito mais a nossa atenção nos problemas e não nas soluções?Este livro lhe propõe o seguinte desafio: passe um dia (24 horas) sem reclamar. Para realizá-lo, você precisará registrar o horário em que iniciará o exercício. E não será preciso registrar quantas vezes você viola seu comando porque, a cada vez que você o fizer, deverá reiniciar a contagem do tempo.Segundo os autores, a principal função deste exercício é tornar-nos conscientes de que a ingratidão é o padrão natural do ser humano. Além dele, você encontrará aqui mais seis exercícios de gratidão e mudará para sempre a maneira como encara os seus problemas.",Editora : Citadel; 1ª edição (15 janeiro 2021),Capa comum : 160 páginas,ISBN-10 : 6587885047,ISBN-13 : 978-6587885049,Ranking dos mais vendidos: Nº 77 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,6",3.521 avaliações de clientes,"['Atitude mental positiva', '30 Minutos Para Mudar o Seu Dia', 'Ansiedade: Como enfrentar o mal do século', 'Mais esperto que o Diabo: O mistério revelado da liberdade e do sucesso', 'Seja foda!', 'Em busca de nós mesmos']"
https://www.amazon.com.br/mulher-mim-Pr%C3%A9-venda-camiseta-exclusiva/dp/6553932816/,A mulher em mim (Pré-venda com camiseta exclusiva),"['Livros', 'Biografias e Histórias Reais', 'Arte e Literatura']","A mulher em mim é uma história corajosa e surpreendentemente comovente sobre liberdade, fama, maternidade, sobrevivência, fé e esperança. Em junho de 2021, o mundo inteiro ouvia Britney Spears falar, publicamente, em uma corte perante uma juíza. O impacto ao compartilhar a sua voz ― a sua verdade ― foi inegável e mudou o curso tanto de sua vida como a de inúmeras outras pessoas. A mulher em mim revela pela primeira vez a incrível jornada e a força interior de uma das maiores artistas da história da música pop. Extraordinariamente escrita de forma sincera, direta e humorada, a inovadora autobiografia de Britney Spears esclarece o poder duradouro da música e do amor ― e a importância de uma mulher contar a sua própria história, em seus próprios termos, finalmente.",Editora : Buzz Editora; 1ª edição (24 outubro 2023),Acessório : 280 páginas,ISBN-10 : 6553932816,ISBN-13 : 978-6553932814,Ranking dos mais vendidos: Nº 78 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",320 avaliações de clientes,"['Britney Spears Oracle: A Deck and Guidebook to Be Stronger Than Yesterday', 'Paris Hilton: A autobiografia', 'The Woman in Me', 'Blackout', 'Britney', 'Bangerz (10th Anniversary Edition)']"
https://www.amazon.com.br/Pequeno-manual-antirracista-Djamila-Ribeiro/dp/8535932879/,Pequeno manual antirracista,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Onze lições breves para entender as origens do racismo e como combatê-lo.Neste pequeno manual, a filósofa e ativista Djamila Ribeiro trata de temas como atualidade do racismo, negritude, branquitude, violência racial, cultura, desejos e afetos. Em onze capítulos curtos e contundentes, a autora apresenta caminhos de reflexão para aqueles que queiram aprofundar sua percepção sobre discriminações racistas estruturais e assumir a responsabilidade pela transformação do estado das coisas. Já há muitos anos se solidifica a percepção de que o racismo está arraigado em nossa sociedade, criando desigualdades e abismos sociais: trata-se de um sistema de opressão que nega direitos, e não um simples ato de vontade de um sujeito. Reconhecer as raízes e o impacto do racismo pode ser paralisante. Afinal, como enfrentar um monstro desse tamanho? Djamila Ribeiro argumenta que a prática antirracista é urgente e se dá nas atitudes mais cotidianas. E mais ainda: é uma luta de todas e todos.* Prêmio Jabuti 2020 na categoria Ciências humanas. *",Editora : Companhia das Letras; 1ª edição (6 novembro 2019),Capa comum : 136 páginas,ISBN-10 : 8535932879,ISBN-13 : 978-8535932874,Ranking dos mais vendidos: Nº 79 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",27.980 avaliações de clientes,"['Como ser um educador antirracista: Para familiares e professores', 'O pacto da branquitude', 'Quem tem medo do feminismo negro?', 'Lugar de Fala', 'Clara dos anjos', 'Cartas para minha avó']"
https://www.amazon.com.br/Comunica%C3%A7%C3%A3o-n%C3%A3o-violenta-relacionamentos-profissionais/dp/8571832641/,Comunicação não violenta - Nova edição: Técnicas para aprimorar relacionamentos pessoais e profissionais,"['Livros', 'Saúde e Família', 'Paternidade e Relacionamentos']","Em um mundo violento, cheio de preconceitos, conflitos e mal-entendidos, buscamos ansiosamente soluções para melhorar nossa relação com os outros. Nesse sentido, a boa comunicação é uma das armas mais eficazes. Grande parte dos problemas entre casais, pais e filhos, empregados e empregadores, vizinhos, políticos e governantes pode ser amenizada e frequentemente evitada apenas com... palavras. Porém, saber ouvir o que de fato está sendo dito pelo outro e expressar o que de fato queremos dizer, embora pareça tarefa simples, é das mais difíceis. Nesta obra, best-seller no Brasil e no mundo, Marshall Rosenberg explica de maneira revolucionária os valores e princípios da comunicação não violenta, que se baseia em habilidades de linguagem e comunicação que fortalecem nossa capacidade de manter a humanidade, mesmo em condições adversas. Usando sua experiência como psicólogo clínico e criador do método da CNV, ele ensina o leitor a: • entregar-se de coração aos relacionamentos e se libertar dos condicionamentos e dos efeitos de experiências passadas; • identificar e expressar sentimentos; • expressar a raiva de forma não violenta; • transformar padrões negativos de pensamento; • resolver seus conflitos com os outros de forma pacífica; • criar relacionamentos interpessoais baseados em respeito mútuo, compaixão e cooperação. Nesta nova edição, que conta com um capítulo inédito sobre mediação e solução de conflitos e prefácio de Deepak Chopra, Marshall Rosenberg consolida seu trabalho, reconhecido mundialmente, e compartilha com os leitores ensinamentos testados e comprovados na prática.","Editora : Editora Ágora; Nova edição, com capítulo inédito sobre mediação de conflitos e CNV (5 julho 2021)",Capa comum : 280 páginas,ISBN-10 : 8571832641,ISBN-13 : 978-8571832640,Ranking dos mais vendidos: Nº 80 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",4.179 avaliações de clientes,"['Vivendo a comunicação não violenta: Como estabelecer conexões sinceras e resolver conflitos de forma pacífica e eficaz', 'Caderno de exercícios de comunicação não violenta', 'Comunicação assertiva: o que você precisa saber para melhorar suas relações pessoais e profissionais', 'Criar filhos compassivamente: Maternagem e paternagem na perspectiva da Comunicação Não Violenta', 'Exercícios de comunicação não violenta: Um guia prático para estudo individual, em grupo ou em sala de aula', 'Caderno de exercícios de comunicação não violenta com as crianças']"
https://www.amazon.com.br/Atitude-Mental-Positiva-Napoleon-Hill/dp/8568014054/,Atitude mental positiva,"['Livros', 'Educação, Referência e Didáticos', 'Escolas e Ensino']","“Tudo o que a mente humana pode conceber e acreditar, ela pode conquistar.”― NAPOLEON HILLUm clássico de Napoleon Hill que tem mudado milhões de vidas!Sua mente é um talismã secreto. De um lado é dominado pelas letras AMP (Atitude Mental Positiva) e, por outro, pelas letras AMN (Atitude Mental Negativa). Uma atitude positiva irá, naturalmente, atrair sucesso e prosperidade. A atitude negativa vai roubá-lo de tudo que torna a vida digna de ser vivida.Seu sucesso, saúde, felicidade e riqueza dependem de qual lado você irá usar.Quando o pioneiro motivacional Napoleon Hill e o CEO milionário W. Clement Stone se uniram para formar uma das parcerias mais notáveis de todos os tempos, o resultado foi Atitude Mental Positiva, o fenômeno editorial que sugeriu ao mundo que, com a atitude certa, qualquer um pode realizar seus sonhos.“Há muitos anos, devido à minha própria estupidez e defeitos, perdi tudo o que era precioso para mim. Passei muito tempo em bibliotecas públicas porque tinham entrada franca ― e eram aquecidas. Li tudo, de Platão a Peale, buscando uma mensagem que pudesse explicar onde eu tinha errado ― e o que eu poderia fazer para salvar o resto da minha vida. Finalmente encontrei minha resposta em Atitude Mental Positiva, de Napoleon Hill e W. Clement Stone. (...) De um vagabundo sem dinheiro e sem uma única raiz, acabei me tornando o presidente de duas corporações e editor-executivo da Success Unlimited, a melhor revista do mundo na sua categoria. Também escrevi seis livros, e um deles, O maior vendedor do mundo, traduzido em quatorze idiomas e com mais de três milhões de cópias vendidas. Nada disso teria sido alcançado sem a aplicação diária dos princípios de sucesso e de vida que encontrei neste clássico.”Og Mandino",Editora : Citadel; 1ª edição (15 maio 2015),Capa comum : 312 páginas,ISBN-10 : 8568014054,ISBN-13 : 978-8568014059,Ranking dos mais vendidos: Nº 84 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",5.301 avaliações de clientes,"['Quem pensa enriquece - o legado: O legado', 'Mais esperto que o Diabo: O mistério revelado da liberdade e do sucesso', '#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida', 'A ciência do sucesso: Uma série de artigos inéditos do homem que mais influenciou líderes e empreendedores no mundo', 'Quem pensa enriquece: Edição oficial e original de 1937', 'O manuscrito original: As leis do triunfo e do sucesso de Napoleon Hill']"
https://www.amazon.com.br/12-regras-para-vida-ant%C3%ADdoto/dp/8550802751/,12 regras para a vida: um antídoto para o caos,"['Livros', 'Autoajuda', 'Motivacional']","Aclamado psicólogo clínico, Jordan Peterson tem influenciado a compreensão moderna sobre a personalidade e, agora, se transformou em um dos pensadores públicos mais populares do mundo, com suas palestras sobre tópicos que variam da bíblia, às relações amorosas e à mitologia, atraindo dezenas de milhões de espectadores. Em uma era de mudanças sem precedentes e polarização da política, sua mensagem franca e revigorante sobre o valor da responsabilidade individual e da sabedoria ancestral tem ecoado em todos os cantos do mundo. Neste livro, ele oferece doze princípios profundos e práticos sobre como viver uma vida com significado. A partir de exemplos vívidos de sua prática clínica e vida pessoal, bem como de lições extraídas das histórias e mitos mais antigos da humanidade, 12 Regras para a Vida oferece um antídoto para o caos em nossas vidas: verdades eternas aplicadas aos nossos problemas modernos. “Um dos pensadores mais importantes a surgir no cenário mundial em muitos anos.”",Editora : Alta Books; 1ª edição (30 abril 2018),Capa comum : 448 páginas,ISBN-10 : 8550802751,ISBN-13 : 978-8550802756,Ranking dos mais vendidos: Nº 86 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",18.175 avaliações de clientes,"['Além da Ordem: mais 12 regras para a vida', 'Hábitos atômicos: um método fácil e comprovado de criar bons hábitos e se livrar dos maus', 'Arrume seu Quarto: Um Guia Para Entender Jordan Peterson', 'Entre A Ordem E O Caos: Compreendendo Jordan Peterson', 'Nada pode me ferir', 'A psicologia financeira: lições atemporais sobre fortuna, ganância e felicidade']"
https://www.amazon.com.br/coragem-n%C3%A3o-agradar-Ichiro-Kishimi/dp/8543105692/,"A coragem de não agradar: Como a filosofia pode ajudar você a se libertar da opinião dos outros, superar suas limitações e se tornar a pessoa que deseja","['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Na periferia de uma cidade milenar vivia um filósofo que ensinava que o mundo era simples e que a felicidade estava ao alcance de todos. Certo dia, um jovem insatisfeito com a vida foi desafiá-lo a provar sua tese.Com mais de 3 milhões de exemplares vendidos, A coragem de não agradar conta uma história capaz de iluminar nosso poder interior e nos permitir ser quem somos.Inspirado nas ideias de Alfred Adler – um dos expoentes da psicologia ao lado de Sigmund Freud e Carl Jung –, o livro apresenta o debate transformador entre um jovem e um filósofo.Ao longo de cinco noites, eles discutem temas como autoestima, raiva, autoaceitação e complexo de inferioridade. Aos poucos, fica claro que libertar-se das expectativas alheias e das dúvidas que nos paralisam e encontrar a coragem para mudar está ao alcance de todos.Assim como nos diálogos de Platão, em que o conhecimento vai sendo construído através do debate, o filósofo oferece ao rapaz as ferramentas necessárias para que ele se torne capaz de se -reinventar e de dizer não às limitações impostas por si mesmo e pelos outros.",Editora : Editora Sextante; 1ª edição (30 janeiro 2018),Capa comum : 272 páginas,ISBN-10 : 8543105692,ISBN-13 : 978-8543105697,Ranking dos mais vendidos: Nº 87 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,7",10.368 avaliações de clientes,"['A coragem de ser feliz: Uma conversa entre um jovem e um filósofo sobre a verdadeira coragem de que precisamos para uma vida plena', 'A síndrome da boazinha: Como curar sua compulsão por agradar', 'As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético', 'Talvez você deva conversar com alguém: Uma terapeuta, o terapeuta dela e a vida de todos nós', 'A coragem de ser imperfeito: Como aceitar a própria vulnerabilidade, vencer a vergonha e ousar ser quem você é', 'Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar']"
https://www.amazon.com.br/Mulheres-que-Correm-com-Lobos/dp/853252978X/,Mulheres que correm com os lobos: Mitos e histórias do arquétipo da Mulher Selvagem,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","Os lobos foram pintados com um pincel negro nos contos de fada e até hoje assustam meninas indefesas. Mas nem sempre eles foram vistos como criaturas terríveis e violentas. Na Grécia antiga e em Roma, o animal era o consorte de Artemis, a caçadora, e carinhosamente amamentava os heróis. A analista junguiana Clarissa Pinkola Estés acredita que na nossa sociedade as mulheres vêm sendo tratadas de uma forma semelhante. Ao investigar o esmagamento da natureza instintiva feminina, Clarissa descobriu a chave da sensação de impotência da mulher moderna. Seu livro, Mulheres que correm com os lobos, ficou durante um ano na lista de mais vendidos nos Estados Unidos. Abordando 19 mitos, lendas e contos de fada, como a história do patinho feio e do Barba-Azul, Estés mostra como a natureza instintiva da mulher foi sendo domesticada ao longo dos tempos, num processo que punia todas aquelas que se rebelavam. Segundo a analista, a exemplo das florestas virgens e dos animais silvestres, os instintos foram devastados e os ciclos naturais femininos transformados à força em ritmos artificiais para agradar aos outros. Mas sua energia vital, segundo ela, pode ser restaurada por escavações psíquico-arqueológicas' nas ruínas do mundo subterrâneo. Até o ponto em que, emergindo das grossas camadas de condicionamento cultural, apareça a corajosa loba que vive em cada mulher. Clássico dos estudos sobre o sagrado feminino e o feminismo, o livro é o primeiro de uma série de longsellers da Rocco a ganhar edição com novo projeto gráfico e capa dura. '",Editora : Rocco; 1ª edição (17 setembro 2018),Capa dura : 576 páginas,ISBN-10 : 853252978X,ISBN-13 : 978-8532529787,Ranking dos mais vendidos: Nº 92 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",33.056 avaliações de clientes,"['Combo Clarissa Pinkola além dos lobos: (Ciranda das Mulheres sábias + O Jardineiro que tinha fé)', 'A ciranda das mulheres sábias: Ser jovem enquanto velha, velha enquanto jovem', 'A ciranda das mulheres sábias: Ser jovem enquanto velha, velha enquanto jovem', 'O jardineiro que tinha fé: Uma fábula sobre o que não pode morrer nunca', 'Círculos sagrados para mulheres contemporâneas: Práticas, rituais e cerimônias para o resgate da sabedoria ancestral e a espiritualidade feminina', 'A jornada da heroína: A busca da mulher para se reconectar com o feminino']"
https://www.amazon.com.br/Revista-Veja-ed-2864-20-2023-ebook/dp/B0CLGBWYDZ/,Revista Veja [ed.2864] - 20/10/2023,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Há cinco décadas, VEJA vem em defesa de três princípios inabaláveis: a democracia, a livre iniciativa e a justiça social.São cinco décadas oferecendo jornalismo de qualidade, com informações exclusivas, furos de reportagem e análises densas.Cinco décadas fiscalizando o poder – qualquer poder. E hoje, mais do que nunca, a revista é um porto seguro contra a infestação das fake news.",Editora : Grupo Abril; 2864ª edição (20 outubro 2023),Ranking dos mais vendidos: Nº 2 em Política Internacional Política e Ciências Sociais,"Avaliações dos clientes: 4,6",38 avaliações de clientes,"['Revista Veja [ed.2861] - 29/09/2023', 'Revista Veja [ed.2860] - 22/09/2023']"
https://www.amazon.com.br/Sociedade-do-cansa%C3%A7o-Byung-Chul-Han/dp/8532649963/,Sociedade do cansaço,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Os efeitos colaterais do discurso motivacional, O mercado de palestras e livros motivacionais está crescendo desde o início do século XXI e não mostra sinais de desaquecimento. Religiões tradicionais estão perdendo adeptos para novas igrejas que trocam o discurso do pecado pelo encorajamento e autoajuda. As instituições políticas e empresariais mudaram o sistema de punição, hierarquia e combate ao concorrente pelas positividades do estímulo, eficiência e reconhecimento social pela superação das próprias limitações. Byung-Chul Han mostra que a sociedade disciplinar e repressora do século XX descrita por Michel Foucault perde espaço para uma nova forma de organização coercitiva: a violência neuronal. As pessoas se cobram cada vez mais para apresentar resultados - tornando elas mesmas vigilantes e carrascas de suas ações. Em uma época onde poderíamos trabalhar menos e ganhar mais, a ideologia da positividade opera uma inversão perversa: nos submetemos a trabalhar mais e a receber menos. Essa onda do 'eu consigo' e do 'yes, we can' tem gerado um aumento significativo de doenças como depressão, transtornos de personalidade, síndromes como hiperatividade e burnout. Este livro transcende o campo filosófico e pode ajudar educadores, psicólogos e gestores a entender os novos problemas do século XXI.",Editora : Editora Vozes; 1ª edição (1 janeiro 2015),Livro de bolso : 136 páginas,ISBN-10 : 8532649963,ISBN-13 : 978-8532649966,Ranking dos mais vendidos: Nº 101 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,6",12.750 avaliações de clientes,"['Sociedade paliativa: A dor hoje', 'Sociedade da transparência', 'Infocracia: Digitalização e a crise da democracia', 'A expulsão do outro: Sociedade, percepção e comunicação hoje', 'Agonia do Eros', 'No enxame: Perspectivas do digital']"
https://www.amazon.com.br/c%C3%A9rebro-crian%C3%A7a-estrat%C3%A9gias-revolucion%C3%A1rias-desenvolvimento/dp/8584440739/,O Cérebro da Criança: 12 estratégias revolucionárias para nutrir a mente em desenvolvimento do seu filho e ajudar sua família a prosperar,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","O Cérebro da Criança, número 1 em vendas na Amazon e best-seller do New York Times, lançado pela nVersos Editora. O neuropsiquiatra Daniel J. Siegel e a psicoterapeuta Tina PayneBryson criaram um livro magistral direcionado a pais e educadores para ajudar as crianças no processo de amadurecimento de sua inteligência emocional. Um método brilhante que transforma as interações cotidianas em momentos valiosos. O ?cérebro do andar de cima?, que toma decisões e equilibra as emoções, continua em construção até os vinte e poucos anos de idade. E, especialmente em crianças pequenas, o cérebro direito e suas emoções tendem a ser dominantes sobre a lógica do cérebro esquerdo. Não é de admirar que as crianças possam parecer ? e se sentir ? tão fora de controle. Ao aplicar essas descobertas ao cotidiano da criação das crianças, pais e educadores poderão transformar qualquer explosão, discussão ou medo, em uma oportunidade de integrar o cérebro da criança e promover crescimento vital. Repleto de explicações claras, estratégias adequadas a cada idade para lidar com as dificuldades do dia a dia e ilustrações que ajudarão a explicar os conceitos às crianças, o livro mostra como cultivar desenvolvimento emocional e intelectual saudável para que elas possam levar vidas equilibradas, significativas e conectadas.",Editora : nVersos Editora; 1ª edição (1 dezembro 2015),Capa comum : 240 páginas,ISBN-10 : 8584440739,ISBN-13 : 978-8584440733,Ranking dos mais vendidos: Nº 107 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",10.319 avaliações de clientes,"['O livro que você gostaria que seus pais tivessem lido: (e seus filhos ficarão gratos por você ler)', 'Disciplina Sem Drama: Guia prático para ajudar na educação, desenvolvimento e comportamento dos seus filhos', 'A raiva não educa. A calma educa.: Por uma geração de adultos e crianças com mais saúde emocional', 'Exercícios para o cérebro da criança', 'Disciplina positiva para crianças de 0 a 3 anos: como criar filhos confiantes e capazes', 'Cérebro Adolescente: O grande potencial, a coragem e a criatividade da mente dos 12 aos 24 anos']"
